Клас;Назва;Вісь анатомічної локалізації;Назва;Вісь процедурної типології;Назва;Вісь блоків ;Назва;Код;Назва UKR;Назва ENG
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);247;Процедури загоєння на сльозовому апараті;42605-00;Загоєння сльозового канальця;Repair of lacrimal canaliculus
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);247;Процедури загоєння на сльозовому апараті;42623-00;Дакріоцисториностомія [ДЦР];Dacryocystorhinostomy [DCR]
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);247;Процедури загоєння на сльозовому апараті;42629-00;Кон'юнктиводакріоцисториностомія [КДЦР];Conjunctivodacryocystorhinostomy [CDCR]
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);247;Процедури загоєння на сльозовому апараті;90092-00;Загоєння сльозової точки, не класифіковане в інших рубриках;Repair of lacrimal punctum, not elsewhere classified
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;11;ПОВТОРНА ОПЕРАЦІЯ;248;Процедури повторної операції на сльозових протоках;42626-00;Повторна операція дакріоцисториностомії, друга або подальша процедура;Re-operation of dacryocystorhinostomy, second or subsequent procedure
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;12;ІНШІ ПРОЦЕДУРИ;249;Процедури для визначення прохідності сльозових проток;42599-00;Закрита процедура для визначення прохідності системи сльозових канальців, 1 око;Closed procedure for establishment of patency lacrimal canalicular system, 1 eye
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;12;ІНШІ ПРОЦЕДУРИ;249;Процедури для визначення прохідності сльозових проток;42599-01;Закрита процедура для визначення прохідності системи сльозових канальців, обидва ока;Closed procedure for establishment of patency lacrimal canalicular system, both eyes
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;12;ІНШІ ПРОЦЕДУРИ;249;Процедури для визначення прохідності сльозових проток;42602-00;Відкрита процедура для визначення прохідності системи сльозових канальців, 1 око;Open procedure for establishment of patency lacrimal canalicular system, 1 eye
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;12;ІНШІ ПРОЦЕДУРИ;249;Процедури для визначення прохідності сльозових проток;42602-01;Відкрита процедура для визначення прохідності системи сльозових канальців, обидва ока;Open procedure for establishment of patency lacrimal canalicular system, both eyes
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;12;ІНШІ ПРОЦЕДУРИ;250;Інші процедури на сльозовому апараті;90088-00;Інші процедури на сльозовому апараті;Other procedures on lacrimal system
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;14;КОН’ЮНКТИВА;251;Процедури прикладання, введення та видалення на кон’юнктиві;30061-04;Видалення поверхневого стороннього тіла з кон'юнктиви;Removal of superficial foreign body from conjunctiva
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;14;КОН’ЮНКТИВА;251;Процедури прикладання, введення та видалення на кон’юнктиві;42824-01;Субкон'юнктивальне введення засобу;Subconjunctival administration of agent
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;3;РОЗРІЗ;252;Процедури розрізу кон’юнктиви;42632-01;Розріз кон'юнктиви;Incision of conjunctiva
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;3;РОЗРІЗ;252;Процедури розрізу кон’юнктиви;42644-03;Видалення заглибленого стороннього тіла з кон'юнктиви;Removal of embedded foreign body from conjunctiva
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;4;ДЕСТРУКЦІЯ;253;Процедури деструкції кон’юнктиви;42677-00;Каутеризація кон'юнктиви;Cauterisation of conjunctiva
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;4;ДЕСТРУКЦІЯ;253;Процедури деструкції кон’юнктиви;42680-00;Кріотерапія кон'юнктиви;Cryotherapy of conjunctiva
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;5;ВИСІЧЕННЯ;254;Процедури висічення кон’юнктиви;42676-00;Біопсія кон'юнктиви;Biopsy of conjunctiva
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;5;ВИСІЧЕННЯ;254;Процедури висічення кон’юнктиви;42683-00;Висічення ураження або тканини кон'юнктиви;Excision of lesion or tissue of conjunctiva
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);255;Процедури для загоєння кон’юнктиви;42632-02;Загоєння розриву кон'юнктиви;Repair of laceration of conjunctiva
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);255;Процедури для загоєння кон’юнктиви;42641-00;Пересадка слизової оболонки на кон'юнктиву;Mucous membrane graft to conjunctiva
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);255;Процедури для загоєння кон’юнктиви;42641-01;Аутокон'юнктивний трансплантат;Autoconjunctival transplant
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);255;Процедури для загоєння кон’юнктиви;90093-00;Кон'юнктивопластика;Conjunctivoplasty
Клас 3;ПРОЦЕДУРИ НА ОЦІ ТА ЙОГО ПРИДАТКАХ;11;ПРИДАТКОВИЙ АПАРАТ ОКА — СЛЬОЗОВИЙ АПАРАТ;12;ІНШІ ПРОЦЕДУРИ;256;Інші процедури на кон’юнктиві;90089-00;Інші процедури на кон'юнктиві;Other procedures on conjunctiva
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;1;ОБСТЕЖЕННЯ;300;Процедури обстеження зовнішнього вуха;90119-00;Отоскопія;Otoscopy
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;2;ПРИКЛАДАННЯ, ВВЕДЕННЯ, ВИДАЛЕННЯ;301;Процедури прикладання, введення та видалення на зовнішньому вусі;41500-00;Видалення стороннього тіла зі слухового каналу без розрізу;Removal of foreign body from auditory canal without incision
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;3;РОЗРІЗ;302;Процедури розрізання слухового каналу;41503-00;Видалення стороннього тіла зі слухового каналу через розріз;Removal of foreign body from auditory canal by incision
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;5;ВИСІЧЕННЯ;303;Процедури висічення на зовнішньому вусі;30075-28;Біопсія зовнішнього вуха;Biopsy of external ear
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;5;ВИСІЧЕННЯ;303;Процедури висічення на зовнішньому вусі;30104-00;Висічення преаурикулярного синуса;Excision of pre-auricular sinus
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;5;ВИСІЧЕННЯ;303;Процедури висічення на зовнішньому вусі;41506-00;Висічення вушного поліпа, зовнішнє вухо;Excision of aural polyp, external ear
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;5;ВИСІЧЕННЯ;303;Процедури висічення на зовнішньому вусі;41509-00;Усунення закупорюючого кератоза з зовнішнього слухового проходу;Removal of keratosis obturans from external auditory meatus
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;5;ВИСІЧЕННЯ;303;Процедури висічення на зовнішньому вусі;41518-00;Видалення екзостоза з зовнішнього слухового проходу;Removal of exostosis from external auditory meatus
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);304;Процедури загоєння зовнішнього вуха;30052-00;Загоєння рани зовнішнього вуха;Repair of wound of external ear
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);304;Процедури загоєння зовнішнього вуха;41521-00;Корекція стенозу слухового каналу;Correction of auditory canal stenosis
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);304;Процедури загоєння зовнішнього вуха;41521-01;Корекція стенозу слухового каналу за допомогою шкірного трансплантата;Correction of auditory canal stenosis with skin graft
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);304;Процедури загоєння зовнішнього вуха;90110-00;Інше загоєння зовнішнього вуха;Other repair of external ear
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);305;Процедури відновлення зовнішнього вуха;41512-00;Відновлення зовнішнього слухового каналу;Reconstruction of external auditory canal
Клас 4;ПРОЦЕДУРИ НА ВУСІ ТА СОСКОПОДІБНОМУ ВІДРОСТКУ;1;ЗОВНІШНЄ ВУХО;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);305;Процедури відновлення зовнішнього вуха;45662-00;Відновлення зовнішнього слухового каналу у зв'язку з вродженою атрезією;Reconstruction of external auditory canal for congenital atresia
